"location","variable","Unit","Date","Value"
"Turkey","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2001","67.1762344291301"
"Turkey","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2002","73.3964879228986"
"Turkey","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2003","77.7322312159267"
"Turkey","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2004","83.1193939671942"
"Turkey","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2005","85.1120868019176"
"Turkey","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2006","94.42350934558"
"Turkey","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2007","100.437842651689"
"Turkey","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2008","100.812604507359"
"Turkey","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2009","102.129393945972"
"Turkey","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2010","107.513733845157"
"Turkey","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2011","114.89142878411"
"Turkey","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2012","121.95961961364"
"Turkey","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2013","121.019125979378"
"Turkey","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2014","124.958361120611"
"Turkey","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2015","136.696916794283"
"Turkey","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2016","143.564178164302"
"Turkey","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2017","152.208193183835"
"Turkey","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2018","150.211338246435"
"Turkey","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2019","155.017001424823"
"Ukraine","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1985","238.654808277424"
"Ukraine","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1986","239.766629786327"
"Ukraine","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1987","244.862805426264"
"Ukraine","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1988","244.962246956259"
"Ukraine","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1989","234.416865907531"
"Ukraine","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1990","272.66997971651"
"Ukraine","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1991","252.445831729357"
"Ukraine","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1992","219.967617384017"
"Ukraine","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1993","186.246018194634"
"Ukraine","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1994","157.456056407683"
"Ukraine","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1995","151.73405347752"
"Ukraine","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1996","146.087752644948"
"Ukraine","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1997","137.873981711181"
"Ukraine","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1998","134.888022886392"
"Ukraine","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1999","135.53311703293"
"Ukraine","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2000","135.981311974069"
"Ukraine","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2001","134.18280335892"
"Ukraine","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2002","133.010903887134"
"Ukraine","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2003","136.250911320533"
"Ukraine","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2004","136.371842606502"
"Ukraine","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2005","136.962850557885"
"Ukraine","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2006","138.829536654199"
"Ukraine","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2007","138.006559562319"
"Ukraine","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2008","133.572950923446"
"Ukraine","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2009","113.377522950976"
"Ukraine","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2010","121.284084739912"
"Ukraine","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2011","125.978588313741"
"Ukraine","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2012","122.81662632146"
"Ukraine","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2013","116.494781791646"
"Ukraine","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2014","102.439058370465"
"Ukraine","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2015","84.8080957447233"
"Ukraine","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2016","88.8974003147673"
"Ukraine","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2017","82.5536082349194"
"Ukraine","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2018","84.6099047838482"
"Ukraine","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2019","81.334816047831"
"Other Europe","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1965","15.7854423017778"
"Other Europe","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1966","16.6086203480666"
"Other Europe","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1967","16.8419200655246"
"Other Europe","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1968","18.5341724523446"
"Other Europe","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1969","19.7713402253423"
"Other Europe","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1970","21.8168510670216"
"Other Europe","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1971","25.5071449284127"
"Other Europe","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1972","26.5830613986918"
"Other Europe","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1973","27.8858315280555"
"Other Europe","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1974","30.8993580582968"
"Other Europe","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1975","31.160141300425"
"Other Europe","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1976","33.2015625236191"
"Other Europe","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1977","35.60247553573"
"Other Europe","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1978","38.7432325744804"
"Other Europe","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1979","42.0045537447026"
"Other Europe","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1980","40.8631189849838"
"Other Europe","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1981","40.6469690775783"
"Other Europe","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1982","42.3272770046973"
"Other Europe","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1983","45.6394905434798"
"Other Europe","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1984","47.5492248966732"
"Other Europe","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1985","60.7841461753456"
"Other Europe","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1986","63.7704286355431"
"Other Europe","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1987","64.5630876214388"
"Other Europe","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1988","66.5469630878277"
"Other Europe","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1989","64.6175342410022"
"Other Europe","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1990","45.6280402749253"
"Other Europe","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1991","40.2215250611683"
"Other Europe","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1992","35.1753901692212"
"Other Europe","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1993","30.3469062153796"
"Other Europe","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1994","25.9331375066087"
"Other Europe","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1995","26.5936627867713"
"Other Europe","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1996","29.071569806536"
"Other Europe","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1997","31.2919461025131"
"Other Europe","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1998","31.7772129697586"
"Other Europe","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1999","28.8967947068189"
"Other Europe","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2000","31.0328153643056"
